name,ascents,grade,popularity,elo,elo_std,pop_std,inferred_grade,inferred_grade_lower,inferred_grade_upper,inferred_grade_str,delta
Goldkette,20,6C,2.4870,-4.2814,0.0000,0.0000,15.751,15.751,15.751,6C,+0.249
Everything the Light Touches,1,8C,5.5117,6.2155,0.0000,0.0000,23.660,23.660,23.660,8A,+4.340
Senza nome,5,7B,1.6940,2.6762,0.0000,0.0000,20.157,20.157,20.157,7B,-0.157
Dienstweg des Bouldercouchs,2,5C,-4.0267,-3.5645,0.0000,0.0000,14.282,14.282,14.282,6B,-3.282
Olaf Schubert,4,5C,-2.9484,-5.9273,0.0000,0.0000,13.027,13.027,13.027,6A+,-2.027
piccolo,13,6C+,-3.6758,-0.4267,0.0000,0.0000,16.480,16.480,16.480,6C,+0.520
Kobold Variante,10,7A+,2.7826,-0.3123,0.0000,0.0000,18.488,18.488,18.488,7A,+0.512
You grow weed I grow Magic,1,7A+,-3.9532,2.7274,0.0000,0.0000,18.502,18.502,18.502,7A+,+0.498
Apurdy,1,7C,-3.9511,2.7315,0.0000,0.0000,18.505,18.505,18.505,7A+,+3.495
Toblerone,1,7C,-3.9711,2.7455,0.0000,0.0000,18.508,18.508,18.508,7A+,+3.492
Sontuto Untai,21,6C,0.5984,-3.7873,0.0000,0.0000,15.516,15.516,15.516,6C,+0.484
Susi traverse,5,7C,0.4160,2.7161,0.0000,0.0000,19.801,19.801,19.801,7B,+2.199
The Swizzer,2,7A,-1.0834,1.9984,0.0000,0.0000,18.874,18.874,18.874,7A+,-0.874
Jumping Jack,12,7B+,1.9497,2.0812,0.0000,0.0000,19.836,19.836,19.836,7B,+1.164
Baobab,2,6B+,-2.5946,-5.0726,0.0000,0.0000,13.704,13.704,13.704,6B,+1.296
Autogrill,4,6B+,-0.3102,-1.2723,0.0000,0.0000,16.923,16.923,16.923,6C+,-1.923
makita,4,7B,-0.1664,1.6813,0.0000,0.0000,18.936,18.936,18.936,7A+,+1.064
L'anguria,6,6C+,-0.4918,1.4787,0.0000,0.0000,18.704,18.704,18.704,7A+,-1.704
Democrazia Diretta,1,7C+,-6.1554,1.8137,0.0000,0.0000,17.233,17.233,17.233,6C+,+5.767
Dagger sit,1,8C,-1.2046,2.4011,0.0000,0.0000,19.106,19.106,19.106,7A+,+8.894
Mini Tricky,1,5B,-4.4833,-8.0695,0.0000,0.0000,11.139,11.139,11.139,5C,-1.139
Frozen September sd,4,7C+,3.7385,2.7101,0.0000,0.0000,20.791,20.791,20.791,7B+,+2.209
Alphorn Stand,19,7C+,4.8713,0.5930,0.0000,0.0000,19.717,19.717,19.717,7B,+3.283
Ingenuity,1,6C,-2.5333,-0.1750,0.0000,0.0000,16.990,16.990,16.990,6C+,-0.990
Schwabengas low start,2,6C+,-0.5920,0.7177,0.0000,0.0000,18.166,18.166,18.166,7A,-1.166
Gewohnheitsrecht,4,5C,-0.9644,-7.8093,0.0000,0.0000,12.365,12.365,12.365,6A,-1.365
Morgenplatte,4,5B,-3.5878,-5.7474,0.0000,0.0000,12.956,12.956,12.956,6A+,-2.956
Mior,3,8B,3.8465,3.4863,0.0000,0.0000,21.341,21.341,21.341,7B+,+4.659
Leckeier,3,6C+,-1.3721,-0.2117,0.0000,0.0000,17.313,17.313,17.313,6C+,-0.313
Maniküre,22,6C,2.8527,-2.3068,0.0000,0.0000,17.178,17.178,17.178,6C+,-1.178
division bell,1,8B,-5.7762,1.6034,0.0000,0.0000,17.207,17.207,17.207,6C+,+8.793
Quellcode,3,6C+,-0.8664,0.7694,0.0000,0.0000,18.119,18.119,18.119,7A,-1.119
Black.3 n.3,1,7B+,-1.8717,1.6812,0.0000,0.0000,18.426,18.426,18.426,7A,+2.574
Fissura?,1,7B,-0.3034,-0.8867,0.0000,0.0000,17.182,17.182,17.182,6C+,+2.818
The Mole,4,6C,-2.0339,-4.6758,0.0000,0.0000,14.136,14.136,14.136,6B,+1.864
Batman begins,1,7B,1.5930,3.0807,0.0000,0.0000,20.396,20.396,20.396,7B,-0.396
Traverse de Kamilator,1,7B,-2.4424,2.6520,0.0000,0.0000,18.903,18.903,18.903,7A+,+1.097
Lo snello,9,6C,-1.5817,-1.5704,0.0000,0.0000,16.343,16.343,16.343,6C,-0.343
Temporärer Leerlauf,2,6A+,-0.8368,-4.5999,0.0000,0.0000,14.545,14.545,14.545,6B+,-1.545
Vegis unter sich,3,5B,-1.7017,-4.9111,0.0000,0.0000,14.078,14.078,14.078,6B,-4.078
Spazierstock-Rowdy,5,6A+,-2.6009,-9.7305,0.0000,0.0000,10.594,10.594,10.594,5C,+2.406
Nature Climbing,1,7C,-3.9476,2.7208,0.0000,0.0000,18.499,18.499,18.499,7A,+3.501
Under the Bridge,1,7A,-4.0331,0.9119,0.0000,0.0000,17.266,17.266,17.266,6C+,+0.734
Terabithia,1,6C,-4.0299,0.9121,0.0000,0.0000,17.268,17.268,17.268,6C+,-1.268
Nuts and Berries,2,8A,0.4824,4.8031,0.0000,0.0000,21.213,21.213,21.213,7B+,+2.787
Afterlife,9,8A+,4.5117,3.8404,0.0000,0.0000,21.776,21.776,21.776,7C,+3.224
Tour de force,7,7C+,1.4370,-0.8147,0.0000,0.0000,17.750,17.750,17.750,7A,+5.250
Deutche vita,3,7C,-0.6405,2.4976,0.0000,0.0000,19.339,19.339,19.339,7A+,+2.661
Chef Charles,1,8B,-1.1946,4.4424,0.0000,0.0000,20.471,20.471,20.471,7B,+5.529
Mantle Queen,2,6B,-3.6307,-2.4418,0.0000,0.0000,15.149,15.149,15.149,6B+,-1.149
Shit happens,8,6C+,-0.2219,-2.1698,0.0000,0.0000,16.350,16.350,16.350,6C,+0.650
hip hop low sd,2,7B,-0.4276,3.4331,0.0000,0.0000,20.027,20.027,20.027,7B,-0.027
Steini vibes,8,8A,2.0423,1.2705,0.0000,0.0000,19.323,19.323,19.323,7A+,+4.677
100 modi per smettere di fumare,3,6C,-3.8336,-1.0994,0.0000,0.0000,15.984,15.984,15.984,6C,+0.016
Gup,2,7B+,-0.5916,3.0649,0.0000,0.0000,19.732,19.732,19.732,7B,+1.268
Double infraction (high start),26,7C+,4.7850,0.4952,0.0000,0.0000,19.626,19.626,19.626,7B,+3.374
Royal mid,2,6B,-3.2910,-2.0740,0.0000,0.0000,15.496,15.496,15.496,6B+,-1.496
Figg di fu de Ramp Kojak,1,7B,-3.0227,0.2444,0.0000,0.0000,17.123,17.123,17.123,6C+,+2.877
Ein Mädchen namens Walter,1,7A+,-0.1989,0.7824,0.0000,0.0000,18.327,18.327,18.327,7A,+0.673
La Taupe,1,7A+,-2.6261,3.0549,0.0000,0.0000,19.117,19.117,19.117,7A+,-0.117
Ralle on fire,11,6A+,-0.2170,-5.9713,0.0000,0.0000,13.815,13.815,13.815,6B,-0.815
conte olaf,1,7A,-2.7922,0.9446,0.0000,0.0000,17.659,17.659,17.659,7A,+0.341
La Defroque,7,6B,-0.1777,1.3131,0.0000,0.0000,18.687,18.687,18.687,7A+,-4.687
Attrazione,1,8A,-5.7715,1.6086,0.0000,0.0000,17.211,17.211,17.211,6C+,+6.789
Ventiwalk,12,6A+,-0.6722,-5.5056,0.0000,0.0000,13.990,13.990,13.990,6B,-0.990
trust it,1,8A,-6.1366,1.8008,0.0000,0.0000,17.230,17.230,17.230,6C+,+6.770
Crystal Ship,4,8C,4.0789,4.3528,0.0000,0.0000,21.989,21.989,21.989,7C,+6.011
Moos Kante Links,11,6C,-0.3805,-4.5269,0.0000,0.0000,14.730,14.730,14.730,6B+,+1.270
Faultier,1,6B,-3.3066,-6.1188,0.0000,0.0000,12.793,12.793,12.793,6A+,+1.207
N.N. (1B),1,6A,-14.6757,-4.0345,0.0000,0.0000,10.783,10.783,10.783,5C,+1.217
The Trickster,4,8B,1.9053,2.3185,0.0000,0.0000,19.981,19.981,19.981,7B,+6.019
mantlegamble,2,5B,-3.6656,-0.0170,0.0000,0.0000,16.757,16.757,16.757,6C+,-6.757
Block18 No4 (Bimano),1,7A,0.7027,3.5470,0.0000,0.0000,20.441,20.441,20.441,7B,-2.441
Greenpoint Left,1,6A+,-1.8154,-4.2254,0.0000,0.0000,14.502,14.502,14.502,6B+,-1.502
4862681,12,7B,2.8024,-0.9745,0.0000,0.0000,18.052,18.052,18.052,7A,+1.948
Special edition sit,10,8A+,8.1383,3.9456,0.0000,0.0000,22.931,22.931,22.931,7C+,+2.069
"N.N. (Masso 18, #5)",6,6B,-1.5010,-4.8928,0.0000,0.0000,14.151,14.151,14.151,6B,-0.151
Rah Zi Puz,1,8A,-2.3092,3.8498,0.0000,0.0000,19.742,19.742,19.742,7B,+4.258
Cassina il magnifico,1,7B+,-6.1322,1.7961,0.0000,0.0000,17.229,17.229,17.229,6C+,+3.771
Stuart little,5,7B+,-0.3130,0.3309,0.0000,0.0000,17.991,17.991,17.991,7A,+3.009
Under pressure,1,7B+,-5.7680,1.6031,0.0000,0.0000,17.209,17.209,17.209,6C+,+3.791
Furbada,51,6A+,2.0352,-7.5247,0.0000,0.0000,13.452,13.452,13.452,6A+,-0.452
Nerone left,5,7A,-0.7961,-2.3917,0.0000,0.0000,16.030,16.030,16.030,6C,+1.970
Swagger,8,5A,-4.3944,-6.6244,0.0000,0.0000,12.130,12.130,12.130,6A,-3.130
Swiss Army left,9,6B,-2.5729,-3.7509,0.0000,0.0000,14.592,14.592,14.592,6B+,-0.592
Traverse Masso Ponte,2,6A,-4.0159,-6.2804,0.0000,0.0000,12.473,12.473,12.473,6A,-0.473
Fisherman's Enemies,1,6B,-4.7088,-6.9386,0.0000,0.0000,11.826,11.826,11.826,6A,+2.174
F. Falsa,25,6B,0.6224,-5.8230,0.0000,0.0000,14.165,14.165,14.165,6B,-0.165
Nada,19,6A+,-0.6922,-5.2420,0.0000,0.0000,14.160,14.160,14.160,6B,-1.160
Spanner,1,8A,1.7068,3.3653,0.0000,0.0000,20.620,20.620,20.620,7B+,+3.380
Inversione di tendenza,3,7C+,-1.4728,2.7537,0.0000,0.0000,19.261,19.261,19.261,7A+,+3.739
Revenga,2,7B,-0.7278,0.8264,0.0000,0.0000,18.198,18.198,18.198,7A,+1.802
La Pelle,89,8A+,15.3562,2.1831,0.0000,0.0000,23.914,23.914,23.914,8A,+1.086
Mario Barth,6,5B,-1.9929,-5.6265,0.0000,0.0000,13.514,13.514,13.514,6B,-3.514
Teeny girl,6,5B,-1.9216,-7.6575,0.0000,0.0000,12.180,12.180,12.180,6A,-2.180
Pro Touch Traverse (high),91,6B,3.6872,-5.1521,0.0000,0.0000,15.529,15.529,15.529,6C,-1.529
Ponk Stand,100,7B+,7.1326,-0.4309,0.0000,0.0000,19.710,19.710,19.710,7B,+1.290
Bong of destiny,2,8B,1.5195,4.8549,0.0000,0.0000,21.558,21.558,21.558,7C,+4.442
Fabri Fibra,9,8A+,3.7521,3.8694,0.0000,0.0000,21.568,21.568,21.568,7C,+3.432
Absolution,10,6B,-0.7717,-6.1866,0.0000,0.0000,13.506,13.506,13.506,6B,+0.494
The Arrete,5,7B,-0.5886,1.8197,0.0000,0.0000,18.902,18.902,18.902,7A+,+1.098
Bück dich hoch,2,6C,0.1286,-0.9069,0.0000,0.0000,17.298,17.298,17.298,6C+,-1.298
Kubalik,69,8B,14.7420,3.0894,0.0000,0.0000,24.335,24.335,24.335,8A,+1.665
Spaghetti al pomodoro,8,8B,10.5398,4.3745,0.0000,0.0000,23.936,23.936,23.936,8A,+2.064
Vademecum,5,6A,-1.3108,-9.9552,0.0000,0.0000,10.830,10.830,10.830,5C,+1.170
Articolo 2,2,6B,-5.5641,-2.6632,0.0000,0.0000,14.423,14.423,14.423,6B,-0.423
N.N. (Block 6),1,6C,-1.2370,-6.6158,0.0000,0.0000,13.080,13.080,13.080,6A+,+2.920
Pinocchio,1,8A,-5.2543,2.7824,0.0000,0.0000,18.149,18.149,18.149,7A,+5.851
Tömmeli Tom Thomson,2,6A+,-0.9604,1.0878,0.0000,0.0000,18.303,18.303,18.303,7A,-5.303
Verbranntes Steak,5,5C,-1.5243,-3.5902,0.0000,0.0000,15.013,15.013,15.013,6B+,-4.013
piccolo chimico,11,6C+,-0.3591,-1.4813,0.0000,0.0000,16.768,16.768,16.768,6C+,+0.232
N.N. (rechts von Tricky),1,6A,-4.2620,0.0912,0.0000,0.0000,16.650,16.650,16.650,6C+,-4.650
paindrops,6,7A,0.2709,-0.6716,0.0000,0.0000,17.497,17.497,17.497,6C+,+0.503
N.N.2A(Masso4),4,6A+,-2.1376,-9.1146,0.0000,0.0000,11.143,11.143,11.143,5C,+1.857
Hier spielt die Musik,3,5C,-4.1593,-4.1655,0.0000,0.0000,13.841,13.841,13.841,6B,-2.841
Houdini,3,7C+,-1.9739,0.7364,0.0000,0.0000,17.765,17.765,17.765,7A,+5.235
Dong Dong,3,6C+,-4.4987,0.9545,0.0000,0.0000,17.156,17.156,17.156,6C+,-0.156
Boia d'un can,2,6B,-4.2818,-0.6617,0.0000,0.0000,16.142,16.142,16.142,6C,-2.142
Spannset,10,6A,-1.4486,-7.4042,0.0000,0.0000,12.491,12.491,12.491,6A,-0.491
Dr. Gonzo,10,5C,-1.7459,-4.3205,0.0000,0.0000,14.459,14.459,14.459,6B,-3.459
Onda verde,16,6C,0.3140,-4.7237,0.0000,0.0000,14.806,14.806,14.806,6B+,+1.194
Pomping boulder,2,6C+,-1.7654,-0.3821,0.0000,0.0000,17.081,17.081,17.081,6C+,-0.081
Roulette Rouge,5,7A,-2.0648,0.7036,0.0000,0.0000,17.716,17.716,17.716,7A,+0.284
schlumpf,1,4A,-3.7100,-9.2130,0.0000,0.0000,10.607,10.607,10.607,5C,-4.607
Chnüübrächer,1,8A,2.5618,2.9833,0.0000,0.0000,20.621,20.621,20.621,7B+,+3.379
Al buco al buco,11,5B,-0.2403,-9.1781,0.0000,0.0000,11.668,11.668,11.668,6A,-1.668
N.N. 2 (Masso 14a),8,3B,-2.6619,-9.9705,0.0000,0.0000,10.415,10.415,10.415,5B,-6.415
Bibigirl,2,8A,3.6227,4.9569,0.0000,0.0000,22.255,22.255,22.255,7C,+1.745
Fengshui super masters,1,7A+,-9.2984,0.6032,0.0000,0.0000,15.486,15.486,15.486,6B+,+3.514
Cinco lobos right,2,6A,-6.3271,-6.2746,0.0000,0.0000,11.785,11.785,11.785,6A,+0.215
Lucky Hugsy,1,8B,-0.0683,4.6548,0.0000,0.0000,20.950,20.950,20.950,7B+,+5.050
Faule Frucht,1,7B,-1.4167,2.9689,0.0000,0.0000,19.422,19.422,19.422,7A+,+0.578
Input,2,7A,0.2559,-2.4067,0.0000,0.0000,16.335,16.335,16.335,6C,+1.665
An der Quelle,2,5C,-6.0040,-4.4820,0.0000,0.0000,13.078,13.078,13.078,6A+,-2.078
Could be better,3,6A,-4.1941,-3.3525,0.0000,0.0000,14.373,14.373,14.373,6B,-2.373
Murphys law,1,7C+,-0.4082,3.8484,0.0000,0.0000,20.310,20.310,20.310,7B,+2.690
Liffere statt laffere,4,6A,-1.9217,-2.8958,0.0000,0.0000,15.357,15.357,15.357,6B+,-3.357
Napoleon Blownaparte,5,7A+,-0.2640,-1.9892,0.0000,0.0000,16.458,16.458,16.458,6C,+2.542
Merci Seigneur,9,6A+,-0.4265,-5.7134,0.0000,0.0000,13.924,13.924,13.924,6B,-0.924
Note dolenti,6,6B+,-0.2646,-7.6745,0.0000,0.0000,12.664,12.664,12.664,6A+,+2.336
Poison the Well,3,8C+,2.2137,5.0207,0.0000,0.0000,21.876,21.876,21.876,7C,+7.124
kukunberg,2,6C,-0.6847,-5.2518,0.0000,0.0000,14.155,14.155,14.155,6B,+1.845
L'odissea,22,7B+,1.1481,-1.1634,0.0000,0.0000,17.431,17.431,17.431,6C+,+3.569
La sfinge,102,7B,4.1959,-2.9258,0.0000,0.0000,17.167,17.167,17.167,6C+,+2.833
Cinco lobos,1,5C,-4.5312,-1.1473,0.0000,0.0000,15.744,15.744,15.744,6C,-4.744
Trallallà,3,5B,-2.0977,-6.4688,0.0000,0.0000,12.921,12.921,12.921,6A+,-2.921
Mauseloch,3,5C,-5.7893,-5.8876,0.0000,0.0000,12.204,12.204,12.204,6A,-1.204
Upgrade,2,5C,-7.0549,-10.4761,0.0000,0.0000,8.764,8.764,8.764,5A,+2.236
The cube,2,5C,-5.0594,-7.9327,0.0000,0.0000,11.058,11.058,11.058,5C,-0.058
Beppe's boulder,7,7A+,-0.0402,1.4748,0.0000,0.0000,18.836,18.836,18.836,7A+,+0.164
Ventosa,4,7B,-0.5710,-1.1227,0.0000,0.0000,16.944,16.944,16.944,6C+,+3.056
Bauchwelle,2,5C,-10.2463,-3.5025,0.0000,0.0000,12.463,12.463,12.463,6A,-1.463
Softeis,1,6A,-9.8260,-3.6178,0.0000,0.0000,12.511,12.511,12.511,6A+,-0.511
Zakraz (no top),1,8B,-0.3580,3.1020,0.0000,0.0000,19.827,19.827,19.827,7B,+6.173
Ephyra,7,8C+,10.3106,4.8005,0.0000,0.0000,24.151,24.151,24.151,8A,+4.849
Diva,2,4A,-5.8044,-6.0631,0.0000,0.0000,12.083,12.083,12.083,6A,-6.083
Haschmig,1,7A+,-1.2725,-0.0570,0.0000,0.0000,17.446,17.446,17.446,6C+,+1.554
Celli on fire,6,5C,-0.5002,-11.3212,0.0000,0.0000,10.161,10.161,10.161,5B,+0.839
Diego bloc,2,6C+,-3.7061,-0.3668,0.0000,0.0000,16.511,16.511,16.511,6C+,+0.489
Mortaccia tua,2,7A,-4.7573,0.9213,0.0000,0.0000,17.056,17.056,17.056,6C+,+0.944
Beast,53,8A,8.3848,2.0683,0.0000,0.0000,21.752,21.752,21.752,7C,+2.248
Switcher,3,7C+,0.6761,2.8320,0.0000,0.0000,19.956,19.956,19.956,7B,+3.044
Wie Tag und Nacht,1,7B+,-2.4069,-0.0897,0.0000,0.0000,17.085,17.085,17.085,6C+,+3.915
Julian,1,6C,-0.9279,2.7810,0.0000,0.0000,19.442,19.442,19.442,7A+,-3.442
Correct-IT Masso 15,3,6A+,-4.1104,-5.2484,0.0000,0.0000,13.133,13.133,13.133,6A+,-0.133
N.N. (Masso 11),3,5A,-1.6871,-10.7523,0.0000,0.0000,10.185,10.185,10.185,5B,-1.185
Wiesendach Traverse,1,7A,-2.4104,-0.0799,0.0000,0.0000,17.090,17.090,17.090,6C+,+0.910
The long Vision,1,8B+,-1.1906,4.4404,0.0000,0.0000,20.471,20.471,20.471,7B,+6.529
Atom-U-Boot,114,7A,5.0231,-4.1967,0.0000,0.0000,16.566,16.566,16.566,6C+,+1.434
Operation Hinkelstein,7,5B,-2.2398,-7.3993,0.0000,0.0000,12.257,12.257,12.257,6A,-2.257
Sackrats,1,7B,-1.6402,1.1101,0.0000,0.0000,18.114,18.114,18.114,7A,+1.886
Giovani per sempre,1,6B+,-3.7214,1.2555,0.0000,0.0000,17.589,17.589,17.589,7A,-2.589
Frà Renzo da Lodi,19,7B,3.3287,-0.6537,0.0000,0.0000,18.424,18.424,18.424,7A,+1.576
Duck Tales,4,7B+,-0.5511,2.4444,0.0000,0.0000,19.331,19.331,19.331,7A+,+1.669
Links statt rechts,2,5B,-2.5596,-6.9722,0.0000,0.0000,12.447,12.447,12.447,6A,-2.447
Beach boys,3,8A,1.6267,3.0326,0.0000,0.0000,20.374,20.374,20.374,7B,+3.626
Crazy world,2,6C+,-3.2940,-4.0040,0.0000,0.0000,14.207,14.207,14.207,6B,+2.793
kollektiver Irrtum,2,7A,0.6676,1.5317,0.0000,0.0000,19.086,19.086,19.086,7A+,-1.086
Two and a half moves,8,7A+,-0.1316,0.2117,0.0000,0.0000,17.966,17.966,17.966,7A,+1.034
Rue du marché,3,6B,-3.0557,-10.4104,0.0000,0.0000,10.004,10.004,10.004,5B,+3.996
Araucaria,54,6A,0.9581,-6.3830,0.0000,0.0000,13.892,13.892,13.892,6B,-1.892
Sveltina,21,6B+,-0.0647,-3.9900,0.0000,0.0000,15.183,15.183,15.183,6B+,-0.183
3 Engel für alle,8,7A,1.1610,1.1275,0.0000,0.0000,18.964,18.964,18.964,7A+,-0.964
Joyride,13,5C,-1.8300,-5.3498,0.0000,0.0000,13.747,13.747,13.747,6B,-2.747
Shakleton,17,6B,0.0477,-4.6325,0.0000,0.0000,14.788,14.788,14.788,6B+,-0.788
N.N. (Block 11 Nr. 1'),1,6C,-3.2688,1.7600,0.0000,0.0000,18.061,18.061,18.061,7A,-2.061
N.N. (Block 11 Nr. 3'),1,7A,-2.6217,-5.5782,0.0000,0.0000,13.358,13.358,13.358,6A+,+4.642
Kleine Prinzessin,1,3A,-5.1525,-6.7730,0.0000,0.0000,11.804,11.804,11.804,6A,-8.804
Memory loss,2,6A+,-2.3929,-6.1152,0.0000,0.0000,13.068,13.068,13.068,6A+,-0.068
X-mal nix und dann geht's fix,2,7A+,-1.9409,-1.5410,0.0000,0.0000,16.256,16.256,16.256,6C,+2.744
Perpetua links ,1,6A+,-2.6078,-7.9656,0.0000,0.0000,11.769,11.769,11.769,6A,+1.231
Selbstbehalt,15,8A,4.3003,-0.1739,0.0000,0.0000,19.034,19.034,19.034,7A+,+4.966
Liliput,26,2,0.4698,-8.3882,0.0000,0.0000,12.408,12.408,12.408,6A,-10.408
bonjour finesse,30,8B,12.1891,2.5061,0.0000,0.0000,23.182,23.182,23.182,7C+,+2.818
Second li,1,7A,-1.2651,2.5657,0.0000,0.0000,19.198,19.198,19.198,7A+,-1.198
Los Cursos to The Aviator,3,7A+,-1.3080,2.8544,0.0000,0.0000,19.378,19.378,19.378,7A+,-0.378
N.N. 1 (Masso 14a),9,4B,-1.8525,-10.7152,0.0000,0.0000,10.161,10.161,10.161,5B,-3.161
Der Lohn des kleinen Mannes,5,5B,-3.3092,-9.7584,0.0000,0.0000,10.363,10.363,10.363,5B,-0.363
"Block 24, Nr. 3",1,6B+,-3.9026,-1.0864,0.0000,0.0000,15.972,15.972,15.972,6C,-0.972
Schnuppertag,15,6B+,0.8844,-3.9403,0.0000,0.0000,15.500,15.500,15.500,6B+,-0.500
Cracovia,3,6C+,-1.6654,-1.2492,0.0000,0.0000,16.533,16.533,16.533,6C+,+0.467
Backbord,2,6C+,-3.7056,-7.1627,0.0000,0.0000,11.977,11.977,11.977,6A,+5.023
Brione arete,261,6B,7.0724,-3.9318,0.0000,0.0000,17.356,17.356,17.356,6C+,-3.356
L'odissea stand,2,7A+,-1.3788,-6.2586,0.0000,0.0000,13.276,13.276,13.276,6A+,+5.724
Vaniglia,14,7B+,3.8515,-1.3266,0.0000,0.0000,18.131,18.131,18.131,7A,+2.869
Der Weg durch die Mücken,11,6A,-1.0443,-6.0748,0.0000,0.0000,13.499,13.499,13.499,6A+,-1.499
Stop and go !,3,6B+,-1.8729,-2.5091,0.0000,0.0000,15.630,15.630,15.630,6C,-0.630
Ghigliottina,46,7B+,2.5205,-1.3466,0.0000,0.0000,17.720,17.720,17.720,7A,+3.280
Diagolan der Waldgnom,6,6B,-2.4339,-6.8749,0.0000,0.0000,12.549,12.549,12.549,6A+,+1.451
Rollmops,2,6C,-2.4917,-1.0625,0.0000,0.0000,16.410,16.410,16.410,6C,-0.410
Crunchy,2,6A,-3.0335,-1.6802,0.0000,0.0000,15.836,15.836,15.836,6C,-3.836
Die Kunst der tiefen Schlaege,6,6B,-2.1397,-1.4883,0.0000,0.0000,16.231,16.231,16.231,6C,-2.231
Außenseiter,1,3C,-4.8396,-8.5438,0.0000,0.0000,10.716,10.716,10.716,5C,-5.716
Banscher Ausstieg,1,4C,-2.9603,-10.8768,0.0000,0.0000,9.721,9.721,9.721,5B,-1.721
L'ano del gallo,1,6C,-4.8481,-1.8652,0.0000,0.0000,15.170,15.170,15.170,6B+,+0.830
Panda Dub low,1,7C+,-7.0960,1.3184,0.0000,0.0000,16.622,16.622,16.622,6C+,+6.378
N.N. (Bl.26 c),1,6C+,-6.5956,0.4285,0.0000,0.0000,16.178,16.178,16.178,6C,+0.822
The Vision Stand,2,8A+,0.6283,4.5776,0.0000,0.0000,21.107,21.107,21.107,7B+,+3.893
Irrlicht,11,4A,-0.5557,-11.9407,0.0000,0.0000,9.731,9.731,9.731,5B,-3.731
Variante fessura,4,6C+,-0.4598,-2.8368,0.0000,0.0000,15.834,15.834,15.834,6C,+1.166
Harry Spotter Sit,1,8A,-2.6719,1.8014,0.0000,0.0000,18.267,18.267,18.267,7A,+5.733
Happy Tree Friends,1,6C,-2.4200,-0.0836,0.0000,0.0000,17.085,17.085,17.085,6C+,-1.085
Macgyver,27,6A+,1.1431,-5.5549,0.0000,0.0000,14.500,14.500,14.500,6B,-1.500
White house,13,6C,2.3740,-2.3682,0.0000,0.0000,16.994,16.994,16.994,6C+,-0.994
Peace and Love,7,8A,2.8989,3.6711,0.0000,0.0000,21.181,21.181,21.181,7B+,+2.819
Aquaman sit,1,8B+,-1.1826,4.4359,0.0000,0.0000,20.470,20.470,20.470,7B,+6.530
"N.N. (Masso 12, 2A)",2,5C,-4.4633,-9.2762,0.0000,0.0000,10.340,10.340,10.340,5B,+0.660
Left of Black Arete ,2,7C,-1.8922,2.0081,0.0000,0.0000,18.638,18.638,18.638,7A+,+3.362
Placca 1,2,3B,-3.2878,-7.8343,0.0000,0.0000,11.654,11.654,11.654,6A,-7.654
Jazz corner,2,7A+,-0.7303,2.5273,0.0000,0.0000,19.332,19.332,19.332,7A+,-0.332
N.N.2(Masso4),6,6A,-2.2850,-6.5405,0.0000,0.0000,12.817,12.817,12.817,6A+,-0.817
Left of Café de la gare,1,7B,-1.2090,2.5253,0.0000,0.0000,19.188,19.188,19.188,7A+,+0.812
Lied der Walküre,2,7C,-1.2239,1.9469,0.0000,0.0000,18.797,18.797,18.797,7A+,+3.203
Problem 2 masso 19,1,6B,-3.6909,-1.3254,0.0000,0.0000,15.876,15.876,15.876,6C,-1.876
L'onda stand,8,7C,1.0812,-0.1312,0.0000,0.0000,18.100,18.100,18.100,7A,+3.900
Model age,2,6B,-3.6983,-2.6663,0.0000,0.0000,14.979,14.979,14.979,6B+,-0.979
Jonny Stecchino,1,6A,-14.4174,-4.1864,0.0000,0.0000,10.759,10.759,10.759,5C,+1.241
Affetto palle,1,6A+,-14.4119,-4.1836,0.0000,0.0000,10.762,10.762,10.762,5C,+2.238
Ex Voto,2,6B,-3.7270,-0.6636,0.0000,0.0000,16.307,16.307,16.307,6C,-2.307
Coricana,1,6A+,-14.4424,-4.1775,0.0000,0.0000,10.757,10.757,10.757,5C,+2.243
Du,19,6C,0.4215,-4.0221,0.0000,0.0000,15.307,15.307,15.307,6B+,+0.693
Hijacked,11,5A,-1.5549,-6.1905,0.0000,0.0000,13.269,13.269,13.269,6A+,-4.269
Wilde 13,6,5B,-1.6986,-7.8109,0.0000,0.0000,12.144,12.144,12.144,6A,-2.144
Kampfansage,12,7A,2.1257,-2.4054,0.0000,0.0000,16.895,16.895,16.895,6C+,+1.105
Bad dab,2,7C,-0.6494,1.9959,0.0000,0.0000,19.002,19.002,19.002,7A+,+2.998
John Wick,1,7C+,-0.9987,1.6508,0.0000,0.0000,18.667,18.667,18.667,7A+,+4.333
La Boum auf Crack,1,7A,-1.5506,2.8225,0.0000,0.0000,19.284,19.284,19.284,7A+,-1.284
Spagnolet,1,6A+,-9.9124,-8.9309,0.0000,0.0000,8.940,8.940,8.940,5A,+4.060
Zanconia,11,5B,1.1235,-7.7642,0.0000,0.0000,13.020,13.020,13.020,6A+,-3.020
La quarzosa,5,6B+,-1.4271,-3.6697,0.0000,0.0000,14.989,14.989,14.989,6B+,+0.011
A's Fa,5,6A,-1.3514,-10.5897,0.0000,0.0000,10.394,10.394,10.394,5B,+1.606
Briscola,2,6A+,-1.8355,-5.5903,0.0000,0.0000,13.585,13.585,13.585,6B,-0.585
